event_file;eeg_file;total_votes_received;fraction_of_yes;Mode
Bonobo04847_1_264088;Bonobo04847_1;8;1.0;Test
Bonobo04847_1_264198;Bonobo04847_1;8;1.0;Test
Bonobo04847_1_264394;Bonobo04847_1;8;0.875;Test
Bonobo04847_1_264749;Bonobo04847_1;8;0.875;Test
Bonobo04851_0_151323;Bonobo04851_0;8;0.25;Train
Bonobo04851_0_175914;Bonobo04851_0;8;0.25;Train
Bonobo04854_0_3479;Bonobo04854_0;12;0.5;Val
Bonobo04857_4_254740;Bonobo04857_4;8;0.875;Train
Bonobo04857_4_260317;Bonobo04857_4;8;0.75;Train
Bonobo04857_4_298707;Bonobo04857_4;8;0.875;Train
Bonobo04857_4_300860;Bonobo04857_4;8;0.875;Train
Bonobo04857_4_316738;Bonobo04857_4;8;1.0;Train
Bonobo04857_4_329222;Bonobo04857_4;8;0.625;Train
Bonobo04857_4_332182;Bonobo04857_4;8;1.0;Train
Bonobo04857_4_332615;Bonobo04857_4;8;1.0;Train
Bonobo04857_5_100036;Bonobo04857_5;8;1.0;Train
Bonobo04857_5_125122;Bonobo04857_5;8;1.0;Train
Bonobo04857_5_131989;Bonobo04857_5;8;1.0;Train
Bonobo04857_5_133856;Bonobo04857_5;8;0.25;Train
Bonobo04857_5_136850;Bonobo04857_5;8;0.5;Train
Bonobo04857_5_139851;Bonobo04857_5;8;0.75;Train
Bonobo04857_5_139912;Bonobo04857_5;8;0.25;Train
Bonobo04857_5_150007;Bonobo04857_5;8;0.625;Train
Bonobo04857_5_163811;Bonobo04857_5;8;0.125;Train
Bonobo04857_5_182057;Bonobo04857_5;8;0.125;Train
Bonobo04857_5_186402;Bonobo04857_5;8;0.0;Train
Bonobo04857_5_198288;Bonobo04857_5;9;0.5555555555555556;Train
Bonobo04857_5_23451;Bonobo04857_5;8;0.375;Train
Bonobo04857_5_33176;Bonobo04857_5;8;0.625;Train
Bonobo04857_5_98520;Bonobo04857_5;8;0.625;Train
Bonobo04859_0_1371;Bonobo04859_0;12;0.0833333333333333;Train
Bonobo04859_0_1785;Bonobo04859_0;12;0.25;Train
Bonobo04859_0_2434;Bonobo04859_0;18;0.1111111111111111;Train
Bonobo04864_0_3203;Bonobo04864_0;15;0.0;Test
Bonobo04865_0_795;Bonobo04865_0;12;0.25;Test
Bonobo04867_0_112297;Bonobo04867_0;8;0.375;Val
Bonobo04867_0_164982;Bonobo04867_0;8;0.375;Val
Bonobo04867_0_316271;Bonobo04867_0;8;0.125;Val
Bonobo04867_0_35709;Bonobo04867_0;8;0.625;Val
Bonobo04867_0_97705;Bonobo04867_0;8;0.125;Val
Bonobo04867_0_97927;Bonobo04867_0;8;0.375;Val
Bonobo04876_0_179362;Bonobo04876_0;8;0.125;Train
Bonobo04876_0_211001;Bonobo04876_0;8;0.5;Train
Bonobo04876_0_273227;Bonobo04876_0;8;0.625;Train
Bonobo04878_0_111603;Bonobo04878_0;8;0.25;Train
Bonobo04878_0_113046;Bonobo04878_0;8;1.0;Train
Bonobo04878_0_131912;Bonobo04878_0;8;1.0;Train
Bonobo04878_0_149377;Bonobo04878_0;8;1.0;Train
Bonobo04878_0_159683;Bonobo04878_0;8;1.0;Train
Bonobo04878_0_162141;Bonobo04878_0;8;1.0;Train
Bonobo04878_0_206720;Bonobo04878_0;8;0.875;Train
Bonobo04878_0_222913;Bonobo04878_0;8;1.0;Train
Bonobo04878_0_240689;Bonobo04878_0;8;0.5;Train
Bonobo04878_0_243074;Bonobo04878_0;8;0.875;Train
Bonobo04878_0_248281;Bonobo04878_0;8;0.75;Train
Bonobo04878_0_250906;Bonobo04878_0;8;0.75;Train
Bonobo04878_0_34224;Bonobo04878_0;8;0.5;Train
Bonobo04878_0_41142;Bonobo04878_0;8;0.5;Train
Bonobo04878_0_49188;Bonobo04878_0;8;0.875;Train
Bonobo04878_0_86321;Bonobo04878_0;8;0.125;Train
Bonobo04878_0_91503;Bonobo04878_0;8;1.0;Train
Bonobo04878_0_96200;Bonobo04878_0;8;0.75;Train
Bonobo04878_0_99337;Bonobo04878_0;8;1.0;Train
Bonobo04879_0_269384;Bonobo04879_0;8;0.25;Val
Bonobo04879_0_269386;Bonobo04879_0;8;0.25;Val
Bonobo04879_0_326051;Bonobo04879_0;8;0.25;Val
Bonobo04882_0_2068;Bonobo04882_0;12;0.0;Test
Bonobo04888_0_2844;Bonobo04888_0;12;0.0;Train
Bonobo04889_0_1754;Bonobo04889_0;12;0.5;Train
Bonobo04889_0_2519;Bonobo04889_0;18;1.0;Train
Bonobo04889_0_3168;Bonobo04889_0;18;0.8333333333333334;Train
Bonobo04889_0_811;Bonobo04889_0;12;0.5;Train
Bonobo04891_0_180026;Bonobo04891_0;8;0.5;Train
Bonobo04907_1_36611;Bonobo04907_1;8;0.25;Train
Bonobo04907_1_36616;Bonobo04907_1;8;0.125;Train
Bonobo04907_1_72363;Bonobo04907_1;8;0.25;Train
Bonobo04907_1_75935;Bonobo04907_1;8;0.25;Train
Bonobo04907_1_76399;Bonobo04907_1;8;0.25;Train
Bonobo04908_1_315277;Bonobo04908_1;8;0.375;Train
Bonobo04908_1_83777;Bonobo04908_1;8;0.375;Train
Bonobo04915_0_133308;Bonobo04915_0;8;1.0;Val
Bonobo04915_0_20842;Bonobo04915_0;8;1.0;Val
Bonobo04915_0_318770;Bonobo04915_0;8;1.0;Val
Bonobo04915_0_353303;Bonobo04915_0;8;0.5;Val
Bonobo04915_0_36802;Bonobo04915_0;8;0.5;Val
Bonobo04915_0_52605;Bonobo04915_0;8;1.0;Val
Bonobo04920_0_2257;Bonobo04920_0;12;0.0;Train
Bonobo04923_1_116903;Bonobo04923_1;8;0.125;Train
Bonobo04923_1_144647;Bonobo04923_1;8;0.875;Train
Bonobo04923_1_156520;Bonobo04923_1;8;0.25;Train
Bonobo04923_1_158195;Bonobo04923_1;8;0.25;Train
Bonobo04923_1_18186;Bonobo04923_1;8;0.125;Train
Bonobo04923_1_181930;Bonobo04923_1;8;0.5;Train
Bonobo04923_1_31188;Bonobo04923_1;8;0.5;Train
Bonobo04923_1_62307;Bonobo04923_1;8;0.25;Train
Bonobo04923_1_83929;Bonobo04923_1;8;0.375;Train
Bonobo04923_1_88020;Bonobo04923_1;8;0.375;Train
Bonobo04924_0_102730;Bonobo04924_0;8;0.375;Train
Bonobo04924_0_102739;Bonobo04924_0;8;0.625;Train
Bonobo04924_0_17433;Bonobo04924_0;8;0.375;Train
Bonobo04924_0_227621;Bonobo04924_0;8;0.5;Train
Bonobo04924_0_62307;Bonobo04924_0;8;1.0;Train
Bonobo04929_0_3307;Bonobo04929_0;12;0.5;Train
Bonobo04931_1_191373;Bonobo04931_1;8;1.0;Train
Bonobo04931_1_219494;Bonobo04931_1;8;1.0;Train
Bonobo04931_1_219580;Bonobo04931_1;8;0.875;Train
Bonobo04931_1_219776;Bonobo04931_1;8;1.0;Train
Bonobo04931_1_291879;Bonobo04931_1;8;1.0;Train
Bonobo04931_1_291987;Bonobo04931_1;8;1.0;Train
Bonobo04935_0_1787;Bonobo04935_0;12;0.0;Train
Bonobo04935_0_2331;Bonobo04935_0;15;0.0;Train
Bonobo04936_0_117920;Bonobo04936_0;8;0.25;Train
Bonobo04936_0_156241;Bonobo04936_0;8;0.5;Train
Bonobo04936_0_44324;Bonobo04936_0;8;0.25;Train
Bonobo04936_0_99381;Bonobo04936_0;8;0.5;Train
Bonobo04937_0_2497;Bonobo04937_0;12;0.0;Train
Bonobo04939_0_1369;Bonobo04939_0;15;0.9333333333333332;Val
Bonobo04939_0_2847;Bonobo04939_0;18;1.0;Val
Bonobo04945_0_2773;Bonobo04945_0;15;0.0;Train
Bonobo04947_0_13710;Bonobo04947_0;8;0.25;Train
Bonobo04947_0_137765;Bonobo04947_0;8;0.625;Train
Bonobo04947_0_137963;Bonobo04947_0;8;0.25;Train
Bonobo04947_0_138634;Bonobo04947_0;8;0.25;Train
Bonobo04947_0_87433;Bonobo04947_0;8;0.5;Train
Bonobo04947_0_91270;Bonobo04947_0;8;0.75;Train
Bonobo04949_0_1663;Bonobo04949_0;12;0.0;Val
Bonobo04949_0_3168;Bonobo04949_0;15;0.0;Val
Bonobo04950_0_102838;Bonobo04950_0;8;1.0;Train
Bonobo04950_0_14404;Bonobo04950_0;8;0.875;Train
Bonobo04950_0_181238;Bonobo04950_0;8;1.0;Train
Bonobo04950_0_212579;Bonobo04950_0;8;1.0;Train
Bonobo04950_0_214109;Bonobo04950_0;8;0.875;Train
Bonobo04950_0_23934;Bonobo04950_0;8;0.875;Train
Bonobo04950_0_27192;Bonobo04950_0;8;1.0;Train
Bonobo04950_0_29432;Bonobo04950_0;8;0.875;Train
Bonobo04950_0_38260;Bonobo04950_0;8;1.0;Train
Bonobo04950_0_68429;Bonobo04950_0;8;1.0;Train
Bonobo04950_0_74399;Bonobo04950_0;8;0.875;Train
Bonobo04950_0_74951;Bonobo04950_0;8;1.0;Train
Bonobo04950_0_80813;Bonobo04950_0;8;1.0;Train
Bonobo04950_0_91068;Bonobo04950_0;8;1.0;Train
Bonobo04950_1_1302;Bonobo04950_1;15;0.0;Train
Bonobo04950_1_3265;Bonobo04950_1;12;0.0833333333333333;Train
Bonobo04951_0_131399;Bonobo04951_0;8;0.75;Train
Bonobo04951_0_20002;Bonobo04951_0;8;0.625;Train
Bonobo04951_0_41388;Bonobo04951_0;8;0.25;Train
Bonobo04954_0_11040;Bonobo04954_0;8;0.75;Train
Bonobo04954_0_15742;Bonobo04954_0;8;0.875;Train
Bonobo04954_0_25032;Bonobo04954_0;8;0.75;Train
Bonobo04954_0_28632;Bonobo04954_0;8;0.875;Train
Bonobo04954_0_3275;Bonobo04954_0;8;0.875;Train
Bonobo04954_0_33396;Bonobo04954_0;8;0.875;Train
Bonobo04954_0_38840;Bonobo04954_0;8;1.0;Train
Bonobo04954_0_40341;Bonobo04954_0;8;0.875;Train
Bonobo04954_0_4576;Bonobo04954_0;8;0.625;Train
Bonobo04954_0_5040;Bonobo04954_0;8;0.875;Train
Bonobo04954_0_5231;Bonobo04954_0;8;0.875;Train
Bonobo04954_0_6574;Bonobo04954_0;8;0.75;Train
Bonobo04954_0_8001;Bonobo04954_0;8;0.875;Train
Bonobo04954_0_8297;Bonobo04954_0;8;0.875;Train
Bonobo04954_0_8454;Bonobo04954_0;8;0.875;Train
Bonobo04954_0_9090;Bonobo04954_0;8;0.875;Train
Bonobo04958_0_1047;Bonobo04958_0;12;0.0;Train
Bonobo04959_0_137780;Bonobo04959_0;8;0.875;Train
Bonobo04959_0_162033;Bonobo04959_0;8;1.0;Train
Bonobo04959_0_172464;Bonobo04959_0;8;1.0;Train
Bonobo04959_0_175477;Bonobo04959_0;8;0.875;Train
Bonobo04959_0_175622;Bonobo04959_0;8;1.0;Train
Bonobo04959_0_178476;Bonobo04959_0;8;1.0;Train
Bonobo04959_0_191155;Bonobo04959_0;8;1.0;Train
Bonobo04959_0_200762;Bonobo04959_0;8;0.875;Train
Bonobo04959_0_220593;Bonobo04959_0;8;1.0;Train
Bonobo04959_0_224230;Bonobo04959_0;8;1.0;Train
Bonobo04959_0_226294;Bonobo04959_0;8;1.0;Train
Bonobo04959_0_264235;Bonobo04959_0;8;1.0;Train
Bonobo04959_0_264724;Bonobo04959_0;8;1.0;Train
Bonobo04959_1_132433;Bonobo04959_1;8;0.625;Train
Bonobo04959_1_138095;Bonobo04959_1;8;0.75;Train
Bonobo04959_1_163814;Bonobo04959_1;8;0.625;Train
Bonobo04959_1_1974;Bonobo04959_1;8;0.75;Train
Bonobo04959_1_201461;Bonobo04959_1;8;0.125;Train
Bonobo04959_1_222429;Bonobo04959_1;8;1.0;Train
Bonobo04959_1_30877;Bonobo04959_1;8;0.25;Train
Bonobo04959_1_5251;Bonobo04959_1;8;1.0;Train
Bonobo04959_1_91959;Bonobo04959_1;8;0.875;Train
Bonobo04960_0_2007;Bonobo04960_0;12;0.5;Train
Bonobo04962_0_107992;Bonobo04962_0;8;0.25;Train
Bonobo04962_0_110546;Bonobo04962_0;8;0.5;Train
Bonobo04962_0_120485;Bonobo04962_0;8;0.125;Train
Bonobo04962_0_132331;Bonobo04962_0;8;0.375;Train
Bonobo04962_0_68549;Bonobo04962_0;8;0.375;Train
Bonobo04962_0_70130;Bonobo04962_0;8;0.125;Train
Bonobo04964_1_125547;Bonobo04964_1;8;1.0;Train
Bonobo04964_1_134398;Bonobo04964_1;8;1.0;Train
Bonobo04964_1_136920;Bonobo04964_1;8;0.75;Train
Bonobo04964_1_1496;Bonobo04964_1;8;0.875;Train
Bonobo04964_1_151759;Bonobo04964_1;8;0.75;Train
Bonobo04964_1_153955;Bonobo04964_1;8;1.0;Train
Bonobo04964_1_164020;Bonobo04964_1;8;1.0;Train
Bonobo04964_1_164096;Bonobo04964_1;8;0.875;Train
Bonobo04964_1_166775;Bonobo04964_1;8;0.875;Train
Bonobo04964_1_169823;Bonobo04964_1;8;0.875;Train
Bonobo04964_1_187543;Bonobo04964_1;8;0.875;Train
Bonobo04964_1_198277;Bonobo04964_1;8;0.5;Train
Bonobo04964_1_203081;Bonobo04964_1;8;1.0;Train
Bonobo04964_1_20636;Bonobo04964_1;8;0.75;Train
Bonobo04964_1_214258;Bonobo04964_1;8;1.0;Train
Bonobo04964_1_226239;Bonobo04964_1;8;1.0;Train
Bonobo04964_1_226403;Bonobo04964_1;8;1.0;Train
Bonobo04964_1_226495;Bonobo04964_1;8;1.0;Train
Bonobo04964_1_227124;Bonobo04964_1;8;0.5;Train
Bonobo04964_1_227957;Bonobo04964_1;8;0.875;Train
Bonobo04964_1_235406;Bonobo04964_1;8;1.0;Train
Bonobo04964_1_250173;Bonobo04964_1;8;1.0;Train
Bonobo04964_1_25222;Bonobo04964_1;8;1.0;Train
Bonobo04964_1_261304;Bonobo04964_1;8;1.0;Train
Bonobo04964_1_261834;Bonobo04964_1;8;1.0;Train
Bonobo04964_1_298308;Bonobo04964_1;8;1.0;Train
Bonobo04964_1_315750;Bonobo04964_1;8;1.0;Train
Bonobo04964_1_331196;Bonobo04964_1;8;0.875;Train
Bonobo04964_1_331947;Bonobo04964_1;8;1.0;Train
Bonobo04964_1_36763;Bonobo04964_1;8;1.0;Train
Bonobo04964_1_7361;Bonobo04964_1;8;0.875;Train
Bonobo04964_1_77494;Bonobo04964_1;8;0.75;Train
Bonobo04964_1_77951;Bonobo04964_1;8;0.75;Train
Bonobo04964_1_8232;Bonobo04964_1;8;0.625;Train
Bonobo04964_1_91106;Bonobo04964_1;8;0.75;Train
Bonobo04966_1_287088;Bonobo04966_1;8;1.0;Test
Bonobo04966_1_308618;Bonobo04966_1;8;0.125;Test
Bonobo04966_1_321895;Bonobo04966_1;8;0.5;Test
Bonobo04966_1_327852;Bonobo04966_1;8;0.875;Test
Bonobo04967_0_177217;Bonobo04967_0;8;0.0;Test
Bonobo04968_0_2481;Bonobo04968_0;3;0.0;Train
Bonobo04968_0_2484;Bonobo04968_0;12;0.25;Train
Bonobo04969_1_10620;Bonobo04969_1;8;0.75;Val
Bonobo04969_1_10895;Bonobo04969_1;8;0.75;Val
Bonobo04969_1_116813;Bonobo04969_1;8;0.875;Val
Bonobo04969_1_121425;Bonobo04969_1;8;0.875;Val
Bonobo04969_1_12794;Bonobo04969_1;8;0.75;Val
Bonobo04969_1_138015;Bonobo04969_1;8;0.875;Val
Bonobo04969_1_147226;Bonobo04969_1;8;0.875;Val
Bonobo04969_1_187569;Bonobo04969_1;8;0.875;Val
Bonobo04969_1_190726;Bonobo04969_1;8;1.0;Val
Bonobo04969_1_200336;Bonobo04969_1;8;0.75;Val
Bonobo04969_1_3553;Bonobo04969_1;8;0.875;Val
Bonobo04969_1_4940;Bonobo04969_1;8;1.0;Val
Bonobo04969_1_6623;Bonobo04969_1;8;0.875;Val
Bonobo04969_1_7144;Bonobo04969_1;8;0.875;Val
Bonobo04969_1_93195;Bonobo04969_1;8;0.875;Val
Bonobo04970_0_109224;Bonobo04970_0;8;0.25;Train
Bonobo04970_0_134175;Bonobo04970_0;8;0.0;Train
Bonobo04970_0_153838;Bonobo04970_0;8;0.125;Train
Bonobo04970_0_19397;Bonobo04970_0;8;0.125;Train
Bonobo04970_0_48806;Bonobo04970_0;8;0.5;Train
Bonobo04970_0_66856;Bonobo04970_0;8;0.5;Train
Bonobo04970_0_85820;Bonobo04970_0;8;0.125;Train
Bonobo04971_0_2855;Bonobo04971_0;12;0.0;Train
Bonobo04980_0_109052;Bonobo04980_0;8;1.0;Train
Bonobo04980_0_129689;Bonobo04980_0;8;0.875;Train
Bonobo04980_0_132685;Bonobo04980_0;8;0.625;Train
Bonobo04980_0_133014;Bonobo04980_0;8;1.0;Train
Bonobo04980_0_136663;Bonobo04980_0;8;1.0;Train
Bonobo04980_0_28013;Bonobo04980_0;8;0.75;Train
Bonobo04980_0_28090;Bonobo04980_0;8;0.75;Train
Bonobo04980_0_77620;Bonobo04980_0;8;0.25;Train
Bonobo04982_0_114377;Bonobo04982_0;8;0.0;Test
Bonobo04982_0_157154;Bonobo04982_0;8;0.5;Test
Bonobo04982_0_157638;Bonobo04982_0;8;0.125;Test
Bonobo04982_0_181405;Bonobo04982_0;8;0.375;Test
Bonobo04982_0_183034;Bonobo04982_0;8;0.25;Test
Bonobo04982_0_217789;Bonobo04982_0;8;0.25;Test
Bonobo04982_0_230764;Bonobo04982_0;8;0.625;Test
Bonobo04982_0_261158;Bonobo04982_0;8;0.125;Test
Bonobo04982_0_275668;Bonobo04982_0;8;0.125;Test
Bonobo04984_0_115221;Bonobo04984_0;8;0.375;Train
Bonobo04984_0_115229;Bonobo04984_0;8;0.25;Train
Bonobo04984_0_115973;Bonobo04984_0;8;0.375;Train
Bonobo04984_0_115993;Bonobo04984_0;8;0.125;Train
Bonobo04984_0_138030;Bonobo04984_0;8;0.875;Train
Bonobo04991_0_111252;Bonobo04991_0;8;0.875;Train
Bonobo04991_0_135656;Bonobo04991_0;8;0.875;Train
Bonobo04991_0_152333;Bonobo04991_0;8;0.875;Train
Bonobo04991_0_158332;Bonobo04991_0;8;0.75;Train
Bonobo04991_0_21501;Bonobo04991_0;8;1.0;Train
Bonobo04991_0_2524;Bonobo04991_0;8;0.75;Train
Bonobo04991_0_37736;Bonobo04991_0;8;1.0;Train
Bonobo04991_0_40951;Bonobo04991_0;8;0.75;Train
Bonobo04991_0_42725;Bonobo04991_0;8;0.625;Train
Bonobo04991_0_43227;Bonobo04991_0;8;1.0;Train
Bonobo04991_0_66287;Bonobo04991_0;8;1.0;Train
Bonobo04991_0_70224;Bonobo04991_0;8;0.75;Train
Bonobo04991_0_73057;Bonobo04991_0;8;1.0;Train
Bonobo04991_0_77465;Bonobo04991_0;8;1.0;Train
Bonobo04991_0_79381;Bonobo04991_0;8;0.875;Train
Bonobo04991_0_84310;Bonobo04991_0;8;0.875;Train
Bonobo04991_0_94306;Bonobo04991_0;8;1.0;Train
Bonobo05001_1_101011;Bonobo05001_1;8;0.875;Train
Bonobo05001_1_253879;Bonobo05001_1;8;0.5;Train
Bonobo05001_1_256243;Bonobo05001_1;8;0.375;Train
Bonobo05001_1_319034;Bonobo05001_1;8;0.625;Train
Bonobo05007_0_286206;Bonobo05007_0;8;0.75;Train
Bonobo05007_0_303917;Bonobo05007_0;8;0.75;Train
Bonobo05011_0_3286;Bonobo05011_0;12;0.0;Val
Bonobo05012_0_2907;Bonobo05012_0;12;0.5833333333333334;Train
Bonobo05016_0_105986;Bonobo05016_0;8;0.5;Val
Bonobo05016_0_109398;Bonobo05016_0;8;0.5;Val
Bonobo05016_0_109478;Bonobo05016_0;8;0.625;Val
Bonobo05016_0_113850;Bonobo05016_0;8;0.25;Val
Bonobo05016_0_142270;Bonobo05016_0;8;0.75;Val
Bonobo05016_0_142610;Bonobo05016_0;8;0.5;Val
Bonobo05016_0_186495;Bonobo05016_0;8;0.875;Val
Bonobo05016_0_208605;Bonobo05016_0;8;0.0;Val
Bonobo05016_0_215382;Bonobo05016_0;8;0.625;Val
Bonobo05016_0_215646;Bonobo05016_0;8;0.625;Val
Bonobo05016_0_236270;Bonobo05016_0;8;0.125;Val
Bonobo05016_0_42824;Bonobo05016_0;8;0.625;Val
Bonobo05016_0_46288;Bonobo05016_0;8;0.5;Val
Bonobo05016_0_47219;Bonobo05016_0;8;0.375;Val
Bonobo05016_0_57055;Bonobo05016_0;8;0.375;Val
Bonobo05016_0_70278;Bonobo05016_0;8;0.0;Val
Bonobo05017_0_124273;Bonobo05017_0;8;0.0;Val
Bonobo05017_0_135967;Bonobo05017_0;8;0.875;Val
Bonobo05017_0_151698;Bonobo05017_0;8;0.125;Val
Bonobo05017_0_19682;Bonobo05017_0;8;1.0;Val
Bonobo05017_0_19735;Bonobo05017_0;8;1.0;Val
Bonobo05017_0_19948;Bonobo05017_0;8;1.0;Val
Bonobo05017_0_224319;Bonobo05017_0;8;1.0;Val
Bonobo05017_0_281836;Bonobo05017_0;9;0.7777777777777778;Val
Bonobo05017_0_46853;Bonobo05017_0;8;0.75;Val
Bonobo05017_0_46891;Bonobo05017_0;8;0.75;Val
Bonobo05017_0_47816;Bonobo05017_0;8;0.875;Val
Bonobo05017_0_69832;Bonobo05017_0;8;1.0;Val
Bonobo05017_1_858;Bonobo05017_1;15;0.0;Val
Bonobo05019_0_12145;Bonobo05019_0;8;0.75;Train
Bonobo05019_0_12954;Bonobo05019_0;8;0.75;Train
Bonobo05019_0_20675;Bonobo05019_0;8;1.0;Train
Bonobo05019_0_29023;Bonobo05019_0;8;1.0;Train
Bonobo05019_0_93925;Bonobo05019_0;8;0.875;Train
Bonobo05021_0_423;Bonobo05021_0;3;0.0;Train
Bonobo05021_0_636;Bonobo05021_0;12;0.0;Train
Bonobo05023_0_24935;Bonobo05023_0;8;0.25;Train
Bonobo05023_0_24940;Bonobo05023_0;8;0.25;Train
Bonobo05023_0_33847;Bonobo05023_0;8;0.375;Train
Bonobo05026_0_1430;Bonobo05026_0;12;0.0;Train
Bonobo05026_0_1443;Bonobo05026_0;15;0.0;Train
Bonobo05028_0_133505;Bonobo05028_0;8;0.75;Train
Bonobo05028_0_138046;Bonobo05028_0;8;0.0;Train
Bonobo05028_0_138995;Bonobo05028_0;8;0.375;Train
Bonobo05028_0_139418;Bonobo05028_0;8;0.125;Train
Bonobo05028_0_141423;Bonobo05028_0;8;1.0;Train
Bonobo05028_0_147208;Bonobo05028_0;8;0.5;Train
Bonobo05028_0_156559;Bonobo05028_0;8;0.625;Train
Bonobo05028_0_159180;Bonobo05028_0;8;1.0;Train
Bonobo05028_0_162826;Bonobo05028_0;8;0.5;Train
Bonobo05028_0_164475;Bonobo05028_0;8;0.875;Train
Bonobo05028_0_175334;Bonobo05028_0;8;0.75;Train
Bonobo05028_0_216114;Bonobo05028_0;8;0.5;Train
Bonobo05028_0_225606;Bonobo05028_0;8;0.625;Train
Bonobo05028_0_238242;Bonobo05028_0;8;0.875;Train
Bonobo05028_0_262619;Bonobo05028_0;8;0.875;Train
Bonobo05028_0_293593;Bonobo05028_0;8;0.5;Train
Bonobo05029_0_50;Bonobo05029_0;15;0.0;Train
Bonobo05030_0_314159;Bonobo05030_0;8;1.0;Train
Bonobo05030_0_328998;Bonobo05030_0;8;0.875;Train
Bonobo05030_0_332956;Bonobo05030_0;8;0.875;Train
Bonobo05030_0_342530;Bonobo05030_0;8;1.0;Train
Bonobo05030_0_360775;Bonobo05030_0;8;1.0;Train
Bonobo05031_1_134455;Bonobo05031_1;8;0.25;Train
Bonobo05031_1_16572;Bonobo05031_1;8;0.125;Train
Bonobo05031_1_24073;Bonobo05031_1;8;0.0;Train
Bonobo05031_2_116143;Bonobo05031_2;8;0.75;Train
Bonobo05031_2_116897;Bonobo05031_2;8;0.625;Train
Bonobo05031_2_117220;Bonobo05031_2;8;0.875;Train
Bonobo05031_2_126657;Bonobo05031_2;8;0.375;Train
Bonobo05031_2_155074;Bonobo05031_2;8;0.25;Train
Bonobo05031_2_177956;Bonobo05031_2;8;0.5;Train
Bonobo05031_2_206261;Bonobo05031_2;8;0.25;Train
Bonobo05031_2_217985;Bonobo05031_2;8;0.25;Train
Bonobo05031_2_45745;Bonobo05031_2;8;0.625;Train
Bonobo05036_0_169585;Bonobo05036_0;8;0.875;Train
Bonobo05036_0_179935;Bonobo05036_0;8;0.0;Train
Bonobo05036_0_29724;Bonobo05036_0;8;1.0;Train
Bonobo05036_0_29725;Bonobo05036_0;8;1.0;Train
Bonobo05036_0_51137;Bonobo05036_0;8;0.0;Train
Bonobo05042_0_220;Bonobo05042_0;12;0.5;Test
Bonobo05049_0_1512;Bonobo05049_0;12;0.75;Train
Bonobo05049_0_1680;Bonobo05049_0;15;0.2666666666666666;Train
Bonobo05049_0_1818;Bonobo05049_0;15;0.4;Train
Bonobo05049_0_2398;Bonobo05049_0;18;0.6666666666666666;Train
Bonobo05049_0_44;Bonobo05049_0;15;0.7333333333333333;Train
Bonobo05049_0_654;Bonobo05049_0;12;0.6666666666666666;Train
Bonobo05053_0_2958;Bonobo05053_0;15;0.3333333333333333;Train
Bonobo05053_0_3247;Bonobo05053_0;12;0.25;Train
Bonobo05055_0_44260;Bonobo05055_0;8;0.375;Val
Bonobo05055_0_55531;Bonobo05055_0;8;0.875;Val
Bonobo05055_0_82106;Bonobo05055_0;8;1.0;Val
Bonobo05055_0_82163;Bonobo05055_0;8;0.875;Val
Bonobo05055_0_88359;Bonobo05055_0;8;0.625;Val
Bonobo05057_0_3362;Bonobo05057_0;12;0.0;Train
Bonobo05058_0_185057;Bonobo05058_0;8;0.25;Train
Bonobo05058_0_210555;Bonobo05058_0;8;0.125;Train
Bonobo05058_0_239145;Bonobo05058_0;8;0.5;Train
Bonobo05058_0_304231;Bonobo05058_0;8;0.375;Train
Bonobo05063_1_17609;Bonobo05063_1;8;0.375;Train
Bonobo05063_1_28741;Bonobo05063_1;8;0.125;Train
Bonobo05069_0_2592;Bonobo05069_0;18;0.0;Test
Bonobo05071_0_2215;Bonobo05071_0;12;0.0;Val
Bonobo05075_0_1294;Bonobo05075_0;3;0.3333333333333333;Test
Bonobo05076_0_111042;Bonobo05076_0;8;0.75;Train
Bonobo05076_0_163031;Bonobo05076_0;8;0.375;Train
Bonobo05076_0_212012;Bonobo05076_0;8;0.75;Train
Bonobo05076_0_222236;Bonobo05076_0;8;0.5;Train
Bonobo05076_0_52050;Bonobo05076_0;8;0.625;Train
Bonobo05076_0_52052;Bonobo05076_0;8;0.625;Train
Bonobo05076_0_52056;Bonobo05076_0;8;0.625;Train
Bonobo05080_0_2317;Bonobo05080_0;15;0.0666666666666666;Train
Bonobo05084_0_118626;Bonobo05084_0;8;0.375;Train
Bonobo05084_0_125776;Bonobo05084_0;8;0.5;Train
Bonobo05084_0_130769;Bonobo05084_0;8;0.5;Train
Bonobo05084_0_131615;Bonobo05084_0;8;0.75;Train
Bonobo05084_0_131616;Bonobo05084_0;8;0.625;Train
Bonobo05091_0_389;Bonobo05091_0;3;0.0;Train
Bonobo05091_0_726;Bonobo05091_0;12;0.0;Train
Bonobo05091_0_958;Bonobo05091_0;12;0.0;Train
Bonobo05101_0_115886;Bonobo05101_0;8;0.5;Train
Bonobo05101_0_147241;Bonobo05101_0;8;0.625;Train
Bonobo05101_0_149585;Bonobo05101_0;8;0.25;Train
Bonobo05114_0_2560;Bonobo05114_0;12;0.0;Train
Bonobo05114_0_2986;Bonobo05114_0;12;0.9166666666666666;Train
Bonobo05114_0_3217;Bonobo05114_0;18;0.4444444444444444;Train
Bonobo05114_0_3502;Bonobo05114_0;15;0.5333333333333333;Train
Bonobo05114_0_3550;Bonobo05114_0;18;0.2777777777777778;Train
Bonobo05114_1_126980;Bonobo05114_1;8;0.75;Train
